,ID,date,Tm,home,won,PG1,SG1,SF1,PF1,C1,PG2,SG2,SF2,PF2,C2,PG3,SG3,SF3,PF3,C3
4079,2017_20170131_SAC,31/01/2017,SAC,0.0,False,Darren Collison,Arron Afflalo,Matt Barnes,Anthony Tolliver,DeMarcus Cousins,Ty Lawson,Malachi Richardson,,Skal Labissiere,Willie Cauley-Stein,,Garrett Temple,,,Kosta Koufos
4080,2017_20170131_HOU,31/01/2017,HOU,1.0,True,James Harden,Patrick Beverley,Trevor Ariza,Ryan Anderson,Clint Capela,Tyler Ennis,Eric Gordon,Corey Brewer,Sam Dekker,Montrezl Harrell,Bobby Brown,,K.J. McDaniels,,Nene
4081,2017_20170131_DEN,31/01/2017,DEN,0.0,False,Jameer Nelson,Gary Harris,Wilson Chandler,Kenneth Faried,Jusuf Nurkic,,Jamal Murray,Danilo Gallinari,Darrell Arthur,,,,,Juancho Hernangomez,
4082,2017_20170131_LAL,31/01/2017,LAL,1.0,True,D'Angelo Russell,Nick Young,Luol Deng,Larry Nance Jr.,Timofey Mozgov,,Lou Williams,Brandon Ingram,,Ivica Zubac,,Jordan Clarkson,,,Tarik Black
4083,2017_20170131_CHO,31/01/2017,CHO,0.0,False,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Marvin Williams,Frank Kaminsky,Ramon Sessions,Marco Belinelli,,Spencer Hawes,Roy Hibbert,Brian Roberts,Jeremy Lamb,,Christian Wood,
4084,2017_20170131_POR,31/01/2017,POR,1.0,True,Damian Lillard,Allen Crabbe,Maurice Harkless,Al-Farouq Aminu,Mason Plumlee,Shabazz Napier,CJ McCollum,Evan Turner,Meyers Leonard,,,Pat Connaughton,,Noah Vonleh,
4085,2017_20170131_OKC,31/01/2017,OKC,0.0,False,Russell Westbrook,Victor Oladipo,Andre Roberson,Domantas Sabonis,Steven Adams,Cameron Payne,Anthony Morrow,,Joffrey Lauvergne,,Semaj Christon,,,Jerami Grant,
4086,2017_20170131_SAS,31/01/2017,SAS,1.0,True,Tony Parker,Danny Green,Kawhi Leonard,LaMarcus Aldridge,Dewayne Dedmon,Patty Mills,Manu Ginobili,Kyle Anderson,David Lee,Joel Anthony,Dejounte Murray,Jonathon Simmons,,Davis Bertans,
4087,2017_20170131_NOP,31/01/2017,NOP,0.0,False,Jrue Holiday,Buddy Hield,Solomon Hill,Terrence Jones,Anthony Davis,Langston Galloway,E'Twaun Moore,,Donatas Motiejunas,,Tim Frazier,,,Dante Cunningham,
4088,2017_20170131_TOR,31/01/2017,TOR,1.0,True,Kyle Lowry,Norman Powell,DeMarre Carroll,Patrick Patterson,Lucas Nogueira,Cory Joseph,,Terrence Ross,Pascal Siakam,,Fred VanVleet,,,,
4089,2017_20170131_NYK,31/01/2017,NYK,0.0,False,Brandon Jennings,Ron Baker,Carmelo Anthony,Maurice Ndour,Willy Hernangomez,,Courtney Lee,Mindaugas Kuzminskas,,Kyle O'Quinn,,Justin Holiday,,,Joakim Noah
4090,2017_20170131_WAS,31/01/2017,WAS,1.0,True,John Wall,Bradley Beal,Otto Porter Jr.,Markieff Morris,Marcin Gortat,Trey Burke,Tomas Satoransky,Kelly Oubre Jr.,Andrew Nicholson,Jason Smith,,Sheldon Mac,,,Daniel Ochefu
4091,2017_20170201_TOR,01/02/2017,TOR,0.0,False,Kyle Lowry,Norman Powell,DeMarre Carroll,Patrick Patterson,Lucas Nogueira,Cory Joseph,,Terrence Ross,Jared Sullinger,Jakob Poeltl,,,,,
4092,2017_20170201_BOS,01/02/2017,BOS,1.0,True,Isaiah Thomas,Marcus Smart,Jae Crowder,Jonas Jerebko,Al Horford,Terry Rozier,,Jaylen Brown,Amir Johnson,Tyler Zeller,,,Gerald Green,,
4093,2017_20170201_NYK,01/02/2017,NYK,0.0,True,Brandon Jennings,Justin Holiday,Carmelo Anthony,Kristaps Porzingis,Willy Hernangomez,,Courtney Lee,Mindaugas Kuzminskas,,Joakim Noah,,Sasha Vujacic,,,Kyle O'Quinn
4094,2017_20170201_BRK,01/02/2017,BRK,1.0,False,Isaiah Whitehead,Sean Kilpatrick,Rondae Hollis-Jefferson,Trevor Booker,Brook Lopez,Spencer Dinwiddie,Randy Foye,Bojan Bogdanovic,,Justin Hamilton,,Joe Harris,Caris LeVert,,
4095,2017_20170201_MIN,01/02/2017,MIN,0.0,False,Ricky Rubio,Zach LaVine,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,Kris Dunn,,Shabazz Muhammad,Nemanja Bjelica,Cole Aldrich,Tyus Jones,,,Adreian Payne,
4096,2017_20170201_CLE,01/02/2017,CLE,1.0,True,Kyrie Irving,Iman Shumpert,LeBron James,,Tristan Thompson,Kay Felder,Kyle Korver,Richard Jefferson,,Channing Frye,,Jordan McRae,James Jones,,
4097,2017_20170201_PHI,01/02/2017,PHI,0.0,False,T.J. McConnell,Nik Stauskas,Timothe Luwawu-Cabarrot,Ersan Ilyasova,Jahlil Okafor,Sergio Rodriguez,Gerald Henderson,,Dario Saric,Nerlens Noel,Chasson Randle,,,,Richaun Holmes
4098,2017_20170201_DAL,01/02/2017,DAL,1.0,True,Yogi Ferrell,Wesley Matthews,Justin Anderson,Harrison Barnes,Salah Mejri,Seth Curry,Nicolas Brussino,,Dirk Nowitzki,Dwight Powell,Devin Harris,,,Dorian Finney-Smith,
4099,2017_20170201_MEM,01/02/2017,MEM,0.0,True,Mike Conley,Tony Allen,Vince Carter,JaMychal Green,Marc Gasol,Andrew Harrison,Troy Daniels,Chandler Parsons,Zach Randolph,Deyonta Davis,Toney Douglas,,James Ennis III,Brandan Wright,
4100,2017_20170201_DEN,01/02/2017,DEN,1.0,False,Emmanuel Mudiay,Jamal Murray,Danilo Gallinari,Kenneth Faried,Jusuf Nurkic,Jameer Nelson,Gary Harris,Wilson Chandler,Darrell Arthur,,,Malik Beasley,Mike Miller,Juancho Hernangomez,
4101,2017_20170201_NOP,01/02/2017,NOP,0.0,False,Jrue Holiday,E'Twaun Moore,Solomon Hill,Terrence Jones,Anthony Davis,,Buddy Hield,Tyreke Evans,Dante Cunningham,,,,,Donatas Motiejunas,
4102,2017_20170201_DET,01/02/2017,DET,1.0,True,Ish Smith,Kentavious Caldwell-Pope,Marcus Morris,Tobias Harris,Andre Drummond,Reggie Jackson,,Stanley Johnson,Jon Leuer,Aron Baynes,,,Reggie Bullock,,
4103,2017_20170201_CHO,01/02/2017,CHO,0.0,False,Kemba Walker,Marco Belinelli,Michael Kidd-Gilchrist,Marvin Williams,Frank Kaminsky,Brian Roberts,Nicolas Batum,,Spencer Hawes,,Ramon Sessions,Jeremy Lamb,,Christian Wood,
4104,2017_20170201_GSW,01/02/2017,GSW,1.0,True,Stephen Curry,Klay Thompson,Andre Iguodala,Kevin Durant,JaVale McGee,,Patrick McCaw,,Draymond Green,Kevon Looney,,Ian Clark,,James Michael McAdoo,Anderson Varejao
4105,2017_20170201_ATL,01/02/2017,ATL,0.0,False,Dennis Schroder,Tim Hardaway Jr.,Kent Bazemore,Paul Millsap,Dwight Howard,Malcolm Delaney,Lamar Patterson,DeAndre' Bembry,Kris Humphries,Mike Muscala,,,Mike Dunleavy,Mike Scott,
4106,2017_20170201_MIA,01/02/2017,MIA,1.0,True,Tyler Johnson,Dion Waiters,Luke Babbitt,James Johnson,Hassan Whiteside,Goran Dragic,Rodney McGruder,,Okaro White,Willie Reed,,Wayne Ellington,,,
4107,2017_20170201_CHI,01/02/2017,CHI,0.0,True,Jerian Grant,Dwyane Wade,Jimmy Butler,Taj Gibson,Cristiano Felicio,Rajon Rondo,Isaiah Canaan,Paul Zipser,Nikola Mirotic,Robin Lopez,Michael Carter-Williams,,Doug McDermott,Bobby Portis,
4108,2017_20170201_OKC,01/02/2017,OKC,1.0,False,Russell Westbrook,Victor Oladipo,Andre Roberson,Domantas Sabonis,Steven Adams,Cameron Payne,Anthony Morrow,Kyle Singler,Jerami Grant,,Semaj Christon,,,Joffrey Lauvergne,
4109,2017_20170201_IND,01/02/2017,IND,0.0,True,Jeff Teague,Monta Ellis,Paul George,Thaddeus Young,Myles Turner,Rodney Stuckey,,Glenn Robinson III,Lavoy Allen,Al Jefferson,,,C.J. Miles,,
4110,2017_20170201_ORL,01/02/2017,ORL,1.0,False,Elfrid Payton,Evan Fournier,Aaron Gordon,Serge Ibaka,Nikola Vucevic,D.J. Augustin,,,Jeff Green,Bismack Biyombo,C.J. Watson,,,,
4111,2017_20170201_LAC,01/02/2017,LAC,0.0,True,Raymond Felton,Jamal Crawford,Luc Mbah a Moute,Blake Griffin,DeAndre Jordan,,J.J. Redick,Alan Anderson,Brandon Bass,Marreese Speights,,Austin Rivers,Wesley Johnson,,
4112,2017_20170201_PHO,01/02/2017,PHO,1.0,False,Eric Bledsoe,Devin Booker,P.J. Tucker,Marquese Chriss,Tyson Chandler,,Leandro Barbosa,T.J. Warren,Dragan Bender,Alex Len,,Brandon Knight,,,
4113,2017_20170201_MIL,01/02/2017,MIL,0.0,False,Matthew Dellavedova,Malcolm Brogdon,Giannis Antetokounmpo,Jabari Parker,Thon Maker,,Tony Snell,,Michael Beasley,Greg Monroe,,Jason Terry,,Mirza Teletovic,
4114,2017_20170201_UTA,01/02/2017,UTA,1.0,True,George Hill,Alec Burks,Gordon Hayward,Boris Diaw,Rudy Gobert,Dante Exum,Rodney Hood,Joe Johnson,Trey Lyles,Jeff Withey,,,Joe Ingles,,
4115,2017_20170202_ATL,02/02/2017,ATL,0.0,True,Malcolm Delaney,Tim Hardaway Jr.,Kent Bazemore,Paul Millsap,Dwight Howard,Dennis Schroder,,Mike Dunleavy,,Mike Muscala,,,DeAndre' Bembry,,
4116,2017_20170202_HOU,02/02/2017,HOU,1.0,False,James Harden,Patrick Beverley,Trevor Ariza,Ryan Anderson,Clint Capela,,Eric Gordon,Corey Brewer,Sam Dekker,Nene,,,,,
4117,2017_20170202_GSW,02/02/2017,GSW,0.0,True,Stephen Curry,Klay Thompson,Andre Iguodala,Kevin Durant,JaVale McGee,,Patrick McCaw,,James Michael McAdoo,Kevon Looney,,Ian Clark,,,Anderson Varejao
4118,2017_20170202_LAC,02/02/2017,LAC,1.0,False,Raymond Felton,J.J. Redick,Wesley Johnson,Blake Griffin,DeAndre Jordan,,Austin Rivers,Luc Mbah a Moute,Brandon Bass,Marreese Speights,,Jamal Crawford,,,
4119,2017_20170202_PHI,02/02/2017,PHI,0.0,False,T.J. McConnell,Nik Stauskas,Timothe Luwawu-Cabarrot,Ersan Ilyasova,Jahlil Okafor,Sergio Rodriguez,,,Dario Saric,Richaun Holmes,Chasson Randle,,,,
4120,2017_20170202_SAS,02/02/2017,SAS,1.0,True,Tony Parker,Danny Green,Kawhi Leonard,Davis Bertans,Dewayne Dedmon,Patty Mills,Jonathon Simmons,Kyle Anderson,David Lee,Joel Anthony,Dejounte Murray,Manu Ginobili,,,
4121,2017_20170202_LAL,02/02/2017,LAL,0.0,False,D'Angelo Russell,Jordan Clarkson,Luol Deng,Larry Nance Jr.,Tarik Black,,Nick Young,Brandon Ingram,Julius Randle,Timofey Mozgov,,Lou Williams,,,Ivica Zubac
4122,2017_20170202_WAS,02/02/2017,WAS,1.0,True,John Wall,Bradley Beal,Otto Porter Jr.,Markieff Morris,Marcin Gortat,Trey Burke,Tomas Satoransky,Kelly Oubre Jr.,,Jason Smith,,,,,
4123,2017_20170203_LAL,03/02/2017,LAL,0.0,False,D'Angelo Russell,Nick Young,Brandon Ingram,Larry Nance Jr.,Tarik Black,Marcelo Huertas,Lou Williams,Luol Deng,,Timofey Mozgov,,Jordan Clarkson,,,Ivica Zubac
4124,2017_20170203_BOS,03/02/2017,BOS,1.0,True,Isaiah Thomas,Marcus Smart,Jae Crowder,Jonas Jerebko,Al Horford,Terry Rozier,,Jaylen Brown,Amir Johnson,Kelly Olynyk,,,,,Tyler Zeller
4125,2017_20170203_IND,03/02/2017,IND,0.0,True,Jeff Teague,Monta Ellis,Paul George,Thaddeus Young,Myles Turner,Aaron Brooks,,C.J. Miles,Lavoy Allen,Al Jefferson,,,Glenn Robinson III,,
4126,2017_20170203_BRK,03/02/2017,BRK,1.0,False,Spencer Dinwiddie,Sean Kilpatrick,Caris LeVert,Trevor Booker,Brook Lopez,Isaiah Whitehead,Joe Harris,Rondae Hollis-Jefferson,Quincy Acy,,,Randy Foye,,Luis Scola,
4127,2017_20170203_MIL,03/02/2017,MIL,0.0,False,Matthew Dellavedova,Jason Terry,Giannis Antetokounmpo,Jabari Parker,John Henson,,Malcolm Brogdon,,Michael Beasley,Greg Monroe,,Tony Snell,,Mirza Teletovic,Thon Maker
4128,2017_20170203_DEN,03/02/2017,DEN,1.0,True,Jameer Nelson,Gary Harris,Wilson Chandler,Kenneth Faried,Nikola Jokic,Emmanuel Mudiay,Will Barton,,Darrell Arthur,,,Jamal Murray,,Juancho Hernangomez,
4129,2017_20170203_MIN,03/02/2017,MIN,0.0,False,Ricky Rubio,Zach LaVine,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,Tyus Jones,,Shabazz Muhammad,Nemanja Bjelica,Cole Aldrich,,,,,
4130,2017_20170203_DET,03/02/2017,DET,1.0,True,Reggie Jackson,Kentavious Caldwell-Pope,Marcus Morris,Jon Leuer,Andre Drummond,Ish Smith,,Stanley Johnson,Tobias Harris,Aron Baynes,Beno Udrih,,,,
4131,2017_20170203_CHI,03/02/2017,CHI,0.0,False,Michael Carter-Williams,Dwyane Wade,Paul Zipser,Taj Gibson,Robin Lopez,Rajon Rondo,,Doug McDermott,Nikola Mirotic,Cristiano Felicio,Jerian Grant,,,Bobby Portis,
4132,2017_20170203_HOU,03/02/2017,HOU,1.0,True,James Harden,Eric Gordon,Trevor Ariza,Ryan Anderson,Clint Capela,,Patrick Beverley,Corey Brewer,Sam Dekker,Montrezl Harrell,,,,,
4133,2017_20170203_MEM,03/02/2017,MEM,0.0,False,Mike Conley,Tony Allen,Chandler Parsons,Zach Randolph,Marc Gasol,Andrew Harrison,Troy Daniels,James Ennis III,JaMychal Green,,,,Vince Carter,,
4134,2017_20170203_OKC,03/02/2017,OKC,1.0,True,Russell Westbrook,Victor Oladipo,Andre Roberson,Joffrey Lauvergne,Steven Adams,Cameron Payne,Anthony Morrow,,Jerami Grant,,,,,Domantas Sabonis,
4135,2017_20170203_TOR,03/02/2017,TOR,0.0,False,Kyle Lowry,Norman Powell,Terrence Ross,Pascal Siakam,Lucas Nogueira,Fred VanVleet,,DeMarre Carroll,Jared Sullinger,,Cory Joseph,,,Patrick Patterson,
4136,2017_20170203_ORL,03/02/2017,ORL,1.0,True,C.J. Watson,Evan Fournier,Aaron Gordon,Serge Ibaka,Nikola Vucevic,Elfrid Payton,,,Jeff Green,Bismack Biyombo,D.J. Augustin,,,,
4137,2017_20170203_DAL,03/02/2017,DAL,0.0,True,Yogi Ferrell,Wesley Matthews,Justin Anderson,Harrison Barnes,Salah Mejri,Seth Curry,,,Dorian Finney-Smith,Dwight Powell,,,,Dirk Nowitzki,
4138,2017_20170203_POR,03/02/2017,POR,1.0,False,Damian Lillard,CJ McCollum,Evan Turner,Al-Farouq Aminu,Mason Plumlee,,Allen Crabbe,Maurice Harkless,Ed Davis,,,,,Noah Vonleh,
4139,2017_20170203_PHO,03/02/2017,PHO,0.0,True,Eric Bledsoe,Devin Booker,T.J. Warren,Marquese Chriss,Tyson Chandler,,Brandon Knight,P.J. Tucker,,Alex Len,,Leandro Barbosa,,,
4140,2017_20170203_SAC,03/02/2017,SAC,1.0,False,Darren Collison,Ben McLemore,Matt Barnes,Anthony Tolliver,DeMarcus Cousins,Ty Lawson,Malachi Richardson,,,Kosta Koufos,,,,,Willie Cauley-Stein
4141,2017_20170204_ORL,04/02/2017,ORL,0.0,False,D.J. Augustin,Evan Fournier,Aaron Gordon,Serge Ibaka,Bismack Biyombo,Elfrid Payton,,Mario Hezonja,Jeff Green,Nikola Vucevic,C.J. Watson,,Damjan Rudez,,
4142,2017_20170204_ATL,04/02/2017,ATL,1.0,True,Dennis Schroder,Tim Hardaway Jr.,Kent Bazemore,Paul Millsap,Dwight Howard,Malcolm Delaney,Lamar Patterson,DeAndre' Bembry,Kris Humphries,Mike Muscala,,,Mike Dunleavy,Mike Scott,
4143,2017_20170204_DET,04/02/2017,DET,0.0,False,Reggie Jackson,Kentavious Caldwell-Pope,Marcus Morris,Jon Leuer,Andre Drummond,Ish Smith,,Stanley Johnson,Tobias Harris,Aron Baynes,,,Reggie Bullock,,
4144,2017_20170204_IND,04/02/2017,IND,1.0,True,Jeff Teague,Monta Ellis,Paul George,Lavoy Allen,Myles Turner,Aaron Brooks,,C.J. Miles,Georges Niang,Al Jefferson,Joe Young,,Glenn Robinson III,Rakeem Christmas,
4145,2017_20170204_PHI,04/02/2017,PHI,0.0,False,T.J. McConnell,Nik Stauskas,Timothe Luwawu-Cabarrot,Dario Saric,Richaun Holmes,Chasson Randle,Gerald Henderson,,Ersan Ilyasova,Nerlens Noel,Sergio Rodriguez,,,,
4146,2017_20170204_MIA,04/02/2017,MIA,1.0,True,Tyler Johnson,Dion Waiters,Luke Babbitt,Okaro White,Hassan Whiteside,Goran Dragic,Wayne Ellington,,James Johnson,Willie Reed,,Rodney McGruder,,Derrick Williams,Udonis Haslem
4147,2017_20170204_MEM,04/02/2017,MEM,0.0,True,Mike Conley,Troy Daniels,James Ennis III,Zach Randolph,,Toney Douglas,,Vince Carter,JaMychal Green,,Andrew Harrison,,,Brandan Wright,
4148,2017_20170204_MIN,04/02/2017,MIN,1.0,False,Ricky Rubio,Brandon Rush,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,Tyus Jones,,Shabazz Muhammad,Nemanja Bjelica,Cole Aldrich,,,,,
4149,2017_20170204_CLE,04/02/2017,CLE,0.0,True,Kay Felder,Iman Shumpert,LeBron James,Kevin Love,Tristan Thompson,,Kyle Korver,Richard Jefferson,,Channing Frye,,DeAndre Liggins,,,
4150,2017_20170204_NYK,04/02/2017,NYK,1.0,False,Brandon Jennings,Courtney Lee,Carmelo Anthony,Kristaps Porzingis,Willy Hernangomez,,Justin Holiday,Mindaugas Kuzminskas,,Kyle O'Quinn,,Sasha Vujacic,,,Joakim Noah
4151,2017_20170204_MIL,04/02/2017,MIL,0.0,True,Matthew Dellavedova,Tony Snell,Giannis Antetokounmpo,Jabari Parker,John Henson,,Malcolm Brogdon,,Mirza Teletovic,Greg Monroe,,Jason Terry,,Michael Beasley,Thon Maker
4152,2017_20170204_PHO,04/02/2017,PHO,1.0,False,Eric Bledsoe,Devin Booker,P.J. Tucker,Marquese Chriss,Tyson Chandler,Tyler Ulis,Leandro Barbosa,T.J. Warren,Jared Dudley,Alex Len,,Brandon Knight,Derrick Jones Jr.,,Alan Williams
4153,2017_20170204_GSW,04/02/2017,GSW,0.0,False,Stephen Curry,Klay Thompson,Andre Iguodala,Draymond Green,JaVale McGee,Shaun Livingston,Patrick McCaw,,Kevin Durant,Kevon Looney,,,,James Michael McAdoo,
4154,2017_20170204_SAC,04/02/2017,SAC,1.0,True,Darren Collison,Arron Afflalo,Matt Barnes,Anthony Tolliver,DeMarcus Cousins,Ty Lawson,Ben McLemore,,,Willie Cauley-Stein,,Malachi Richardson,,,Kosta Koufos
4155,2017_20170204_DEN,04/02/2017,DEN,0.0,False,Jameer Nelson,Gary Harris,Wilson Chandler,Juancho Hernangomez,Jusuf Nurkic,Emmanuel Mudiay,Will Barton,Mike Miller,Kenneth Faried,Nikola Jokic,,Jamal Murray,,Johnny O'Bryant,
4156,2017_20170204_SAS,04/02/2017,SAS,1.0,True,Tony Parker,Jonathon Simmons,Kawhi Leonard,LaMarcus Aldridge,Joel Anthony,Patty Mills,Danny Green,Kyle Anderson,David Lee,Dewayne Dedmon,Dejounte Murray,Manu Ginobili,,Davis Bertans,
4157,2017_20170204_CHO,04/02/2017,CHO,0.0,False,Kemba Walker,Nicolas Batum,Michael Kidd-Gilchrist,Marvin Williams,Frank Kaminsky,Brian Roberts,Marco Belinelli,,,Miles Plumlee,,Jeremy Lamb,,,
4158,2017_20170204_UTA,04/02/2017,UTA,1.0,True,George Hill,Alec Burks,Gordon Hayward,Trey Lyles,Rudy Gobert,Dante Exum,,Joe Ingles,Boris Diaw,,,,Joe Johnson,Derrick Favors,
4159,2017_20170204_NOP,04/02/2017,NOP,0.0,False,Jrue Holiday,E'Twaun Moore,Tyreke Evans,Terrence Jones,Anthony Davis,Langston Galloway,Buddy Hield,Solomon Hill,Dante Cunningham,,,,,Donatas Motiejunas,
4160,2017_20170204_WAS,04/02/2017,WAS,1.0,True,John Wall,Bradley Beal,Otto Porter Jr.,Markieff Morris,Marcin Gortat,Trey Burke,Tomas Satoransky,Kelly Oubre Jr.,,Jason Smith,,,,,
4161,2017_20170205_LAC,05/02/2017,LAC,0.0,False,Raymond Felton,Austin Rivers,Luc Mbah a Moute,Blake Griffin,DeAndre Jordan,,Jamal Crawford,Wesley Johnson,,Marreese Speights,,J.J. Redick,Paul Pierce,,
4162,2017_20170205_BOS,05/02/2017,BOS,1.0,True,Isaiah Thomas,Marcus Smart,Jae Crowder,Amir Johnson,Al Horford,Terry Rozier,,Jaylen Brown,Jonas Jerebko,Kelly Olynyk,,,Gerald Green,,
4163,2017_20170205_TOR,05/02/2017,TOR,0.0,True,Kyle Lowry,Norman Powell,DeMarre Carroll,Pascal Siakam,Lucas Nogueira,Fred VanVleet,,Terrence Ross,Jared Sullinger,Jakob Poeltl,,,,,
4164,2017_20170205_BRK,05/02/2017,BRK,1.0,False,Spencer Dinwiddie,Sean Kilpatrick,Bojan Bogdanovic,Trevor Booker,Brook Lopez,Isaiah Whitehead,Randy Foye,Rondae Hollis-Jefferson,Quincy Acy,Justin Hamilton,,Joe Harris,,,
4165,2017_20170205_POR,05/02/2017,POR,0.0,False,Damian Lillard,CJ McCollum,Evan Turner,Al-Farouq Aminu,Mason Plumlee,,Allen Crabbe,Maurice Harkless,Meyers Leonard,,,,,Noah Vonleh,
4166,2017_20170205_OKC,05/02/2017,OKC,1.0,True,Russell Westbrook,Victor Oladipo,Andre Roberson,Domantas Sabonis,Steven Adams,Cameron Payne,Anthony Morrow,,Joffrey Lauvergne,,,,,Jerami Grant,
4167,2017_20170206_UTA,06/02/2017,UTA,0.0,True,George Hill,Alec Burks,Gordon Hayward,Derrick Favors,Rudy Gobert,Dante Exum,,Joe Ingles,Boris Diaw,Jeff Withey,Shelvin Mack,,Joe Johnson,Trey Lyles,
4168,2017_20170206_ATL,06/02/2017,ATL,1.0,False,Dennis Schroder,Tim Hardaway Jr.,Kent Bazemore,Paul Millsap,Dwight Howard,Malcolm Delaney,Lamar Patterson,DeAndre' Bembry,Mike Scott,Mike Muscala,,,Mike Dunleavy,,
4169,2017_20170206_DAL,06/02/2017,DAL,0.0,False,Yogi Ferrell,Wesley Matthews,Justin Anderson,Harrison Barnes,Dwight Powell,Seth Curry,Nicolas Brussino,,Dirk Nowitzki,Salah Mejri,Devin Harris,,,Dorian Finney-Smith,
4170,2017_20170206_DEN,06/02/2017,DEN,1.0,True,Jameer Nelson,Gary Harris,Wilson Chandler,Darrell Arthur,Nikola Jokic,,Will Barton,Mike Miller,Juancho Hernangomez,Jusuf Nurkic,,Jamal Murray,,Johnny O'Bryant,
4171,2017_20170206_PHI,06/02/2017,PHI,0.0,False,T.J. McConnell,Nik Stauskas,Robert Covington,Dario Saric,Jahlil Okafor,Sergio Rodriguez,Gerald Henderson,Timothe Luwawu-Cabarrot,Ersan Ilyasova,Nerlens Noel,Chasson Randle,,,,Richaun Holmes
4172,2017_20170206_DET,06/02/2017,DET,1.0,True,Reggie Jackson,Kentavious Caldwell-Pope,Marcus Morris,Tobias Harris,Andre Drummond,Ish Smith,Michael Gbinije,Stanley Johnson,Jon Leuer,Aron Baynes,,,,,
4173,2017_20170206_OKC,06/02/2017,OKC,0.0,False,Russell Westbrook,Victor Oladipo,Andre Roberson,Jerami Grant,Steven Adams,Cameron Payne,Anthony Morrow,,Joffrey Lauvergne,,,alex Abrines,,Domantas Sabonis,
4174,2017_20170206_IND,06/02/2017,IND,1.0,True,Jeff Teague,Monta Ellis,Paul George,Lavoy Allen,Myles Turner,Rodney Stuckey,,Glenn Robinson III,Kevin Seraphin,Al Jefferson,,,C.J. Miles,,
4175,2017_20170206_SAS,06/02/2017,SAS,0.0,False,Tony Parker,Danny Green,Kyle Anderson,LaMarcus Aldridge,Dewayne Dedmon,Patty Mills,Jonathon Simmons,,David Lee,Joel Anthony,Dejounte Murray,Manu Ginobili,,Davis Bertans,
4176,2017_20170206_MEM,06/02/2017,MEM,1.0,True,Mike Conley,Tony Allen,Vince Carter,JaMychal Green,Marc Gasol,Toney Douglas,Troy Daniels,Chandler Parsons,Zach Randolph,,Andrew Harrison,,James Ennis III,Brandan Wright,
4177,2017_20170206_MIA,06/02/2017,MIA,0.0,True,Goran Dragic,Rodney McGruder,Luke Babbitt,James Johnson,Hassan Whiteside,Tyler Johnson,Dion Waiters,,Okaro White,Willie Reed,,Wayne Ellington,,,
4178,2017_20170206_MIN,06/02/2017,MIN,1.0,False,Ricky Rubio,Brandon Rush,Andrew Wiggins,Gorgui Dieng,Karl-Anthony Towns,Tyus Jones,,Shabazz Muhammad,Nemanja Bjelica,Cole Aldrich,,,,,
4179,2017_20170206_PHO,06/02/2017,PHO,0.0,False,Eric Bledsoe,Devin Booker,T.J. Warren,Jared Dudley,Tyson Chandler,,Brandon Knight,P.J. Tucker,Marquese Chriss,Alex Len,,Leandro Barbosa,,,
4180,2017_20170206_NOP,06/02/2017,NOP,1.0,True,Jrue Holiday,E'Twaun Moore,Solomon Hill,Terrence Jones,Anthony Davis,Tim Frazier,Buddy Hield,Tyreke Evans,Dante Cunningham,,Langston Galloway,,,Donatas Motiejunas,
4181,2017_20170206_LAL,06/02/2017,LAL,0.0,True,D'Angelo Russell,Jordan Clarkson,Brandon Ingram,Larry Nance Jr.,Tarik Black,,Lou Williams,Luol Deng,Julius Randle,Ivica Zubac,,Nick Young,Metta World Peace,,
4182,2017_20170206_NYK,06/02/2017,NYK,1.0,False,Derrick Rose,Courtney Lee,Carmelo Anthony,Kristaps Porzingis,Willy Hernangomez,Brandon Jennings,Justin Holiday,Mindaugas Kuzminskas,Maurice Ndour,Kyle O'Quinn,,Ron Baker,,,Marshall Plumlee
4183,2017_20170206_CHI,06/02/2017,CHI,0.0,True,Jerian Grant,Dwyane Wade,Paul Zipser,Taj Gibson,Robin Lopez,Michael Carter-Williams,,Doug McDermott,Nikola Mirotic,,Rajon Rondo,,,Bobby Portis,
4184,2017_20170206_SAC,06/02/2017,SAC,1.0,False,Darren Collison,Arron Afflalo,Matt Barnes,Anthony Tolliver,DeMarcus Cousins,Ty Lawson,Ben McLemore,,,Kosta Koufos,,Malachi Richardson,,,Willie Cauley-Stein
4185,2017_20170206_LAC,06/02/2017,LAC,0.0,False,Raymond Felton,Austin Rivers,Luc Mbah a Moute,Blake Griffin,DeAndre Jordan,,J.J. Redick,Wesley Johnson,Brandon Bass,Marreese Speights,,Jamal Crawford,,,
4186,2017_20170206_TOR,06/02/2017,TOR,1.0,True,Kyle Lowry,DeMar DeRozan,DeMarre Carroll,Pascal Siakam,Lucas Nogueira,Cory Joseph,Norman Powell,Terrence Ross,Jared Sullinger,Jakob Poeltl,,,,,
4187,2017_20170206_CLE,06/02/2017,CLE,0.0,True,Kyrie Irving,Kyle Korver,LeBron James,Kevin Love,Tristan Thompson,Kay Felder,Iman Shumpert,Richard Jefferson,,Channing Frye,,,,,
4188,2017_20170206_WAS,06/02/2017,WAS,1.0,False,John Wall,Bradley Beal,Otto Porter Jr.,Markieff Morris,Marcin Gortat,Trey Burke,Tomas Satoransky,Kelly Oubre Jr.,,Jason Smith,,,,,
